,name,logFC,AveExpr,t,P.Value,adj.P.Val,B,length
10355,FBgn0051017,0.409973882,-3.338206745,0.594007435,0.568396481,0.755696757,-5.430088333,1448.61173
10356,FBgn0051019,0.033734467,-1.416432937,0.0565899,0.956215341,0.975413375,-5.829196294,1726.06275
10357,FBgn0051021,-0.129957502,-3.628447757,-0.194706068,0.850321545,0.94621965,-5.549767855,1316.921032
10358,FBgn0051025,0.775742823,-0.63295121,0.902657193,0.392240013,0.594163636,-5.53858075,3137.000155
10359,FBgn0051028,-0.545395107,-2.3428592,-0.888138826,0.399559878,0.601240449,-5.334246513,3591.059825
10360,FBgn0051029,-0.292817919,1.174315934,-1.473216209,0.177704748,0.358182951,-5.324496664,2817.06275
10361,FBgn0051030,-0.227020641,8.663681744,-4.092668368,0.003236478,0.019711154,-2.856959339,1486.06275
10362,FBgn0051032,0.524786451,2.386078246,4.384409146,0.002156025,0.014570504,-1.312261848,585.229125
10363,FBgn0051036,-0.005583231,0.522039733,-0.024218947,0.981252195,0.988559146,-6.192653656,3135.374373
10364,FBgn0051038,-0.125146713,4.725549093,-1.762008313,0.114863902,0.267174347,-5.972015156,2988.340123
10365,FBgn0051040,-0.186442188,5.176414843,-3.208976107,0.011912425,0.05114096,-3.821575865,2155.06275
10366,FBgn0051041,-0.847690694,-1.82305553,-1.061654191,0.318410311,0.539966504,-5.240659285,514.1007091
10367,FBgn0051050,-0.922771078,-3.628447757,-1.496573366,0.171658086,0.349548804,-4.635598787,326.0541322
10368,FBgn0051051,-0.137306668,4.88730321,-1.662807345,0.13368903,0.291954774,-6.152969454,650.7166942
10369,FBgn0051053,0.443610655,-3.126207518,0.537527653,0.605061975,0.78725873,-5.481238767,631.5823742
10370,FBgn0051054,0.03440176,-4.116809081,0.126540654,0.902326673,0.94621965,-5.524405276,338.73
10371,FBgn0051055,0.584251983,-3.430327444,0.903905095,0.391615384,0.593472899,-5.21330743,1821.743622
10372,FBgn0051064,-0.146891582,7.332947323,-4.510846905,0.00181502,0.012760467,-2.149307869,3129.384819
10373,FBgn0051065,0.03440176,-4.116809081,0.126540654,0.902326673,0.94621965,-5.524405276,1081.06275
10374,FBgn0051068,-0.350216657,-3.918688768,-0.769259657,0.46314196,0.65968323,-5.273494039,2234.652
10375,FBgn0051072,0.081187079,7.980427832,2.441034397,0.039553728,0.12450527,-5.423541298,3358.954567
10376,FBgn0051075,-2.481035158,4.037500305,-11.76118774,1.89E-06,0.000193264,5.735253093,1450.494618
10377,FBgn0051076,-0.345593462,-3.918688768,-0.742848118,0.478142133,0.668548162,-5.291111509,427.131
10378,FBgn0051077,-2.261549347,0.005756005,-1.169898581,0.274651215,0.491430562,-5.383067599,2965.059697
10379,FBgn0051080,-0.350216657,-3.918688768,-0.769259657,0.46314196,0.65968323,-5.273494039,738.685
10380,FBgn0051081,0.03440176,-4.116809081,0.126540654,0.902326673,0.94621965,-5.524405276,874.06275
10381,FBgn0051086,-0.248845814,-3.082363214,-0.201693245,0.845029732,0.94621965,-5.604650977,728.0312484
10382,FBgn0051087,-0.805153682,-3.277528391,-0.965549712,0.361652922,0.566869561,-5.176717131,1262.878577
10383,FBgn0051089,-0.357677575,-3.918688768,-0.815619324,0.437576629,0.637921107,-5.241321309,1218.724
10384,FBgn0051091,-0.916641026,-3.628447757,-1.467536798,0.179203223,0.359402162,-4.667120778,1308.265416
10385,FBgn0051092,-0.566544078,7.74511167,-12.30915575,1.32E-06,0.000163457,5.69864964,3362.150647
10386,FBgn0051093,-0.381301099,-3.918688768,-1.004035919,0.343831554,0.551140604,-5.095150949,406.13
10387,FBgn0051097,0.637855856,-3.034086819,0.961693075,0.363476173,0.567395937,-5.203005862,1290.158466
10388,FBgn0051098,-0.06684739,4.427727279,-0.988540586,0.350925332,0.559010513,-6.848183615,1302.06275
10389,FBgn0051099,0.834693267,-3.720568456,1.800669563,0.108219721,0.255835948,-4.285784733,1223.033088
10390,FBgn0051100,-1.009196186,4.342355796,-8.54841227,2.20E-05,0.000670826,3.107848096,2284.596014
10391,FBgn0051102,0.432652546,2.263725228,2.464081982,0.038137102,0.12118763,-4.194598954,1571.06275
10392,FBgn0051103,-1.23136289,0.122577912,-3.228501312,0.011561971,0.05006168,-2.593172331,1436.06275
10393,FBgn0051104,0.83187774,-1.760898997,1.210462148,0.259559253,0.471826059,-5.102114426,1196.245623
10394,FBgn0051105,-0.933939891,-2.835966506,-1.942828319,0.086776308,0.221674349,-4.157097867,1145.681116
10395,FBgn0051106,0.995230991,-1.215255994,1.437955367,0.187189643,0.37081259,-4.913151725,1491.526141
10396,FBgn0051108,0.127237275,6.301298574,2.99298329,0.016619236,0.065882563,-4.379560752,3190.215143
10397,FBgn0051109,0.112056522,4.748611281,1.436194658,0.187674712,0.371470321,-6.421922311,705.4943943
10398,FBgn0051111,0.151086336,2.778452213,0.722290957,0.490033772,0.679961105,-6.582757388,767.076125
10399,FBgn0051115,1.226448269,-3.522448143,2.839666875,0.021105389,0.078556469,-3.016110999,798.3713202
10400,FBgn0051116,-0.776504696,6.766290097,-12.2671794,1.36E-06,0.000163554,5.73950735,3457.185934
10401,FBgn0051118,0.248280124,6.532890425,3.484428084,0.007849353,0.03759512,-3.628036634,1231.06275
10402,FBgn0051119,0.306049936,4.526098378,6.246891468,0.000214688,0.002884909,0.611804197,1507.06275
10403,FBgn0051121,-0.134198568,-0.322475233,-0.643293514,0.537459574,0.726993218,-5.78289618,2991.06275
10404,FBgn0051122,0.107622734,6.492645842,1.682717413,0.129696208,0.285274524,-6.437416108,3155.704789
10405,FBgn0051125,0.162637765,3.610667491,1.423134277,0.191307307,0.376499744,-6.117116324,1265.06275
10406,FBgn0051126,-0.21293763,4.159721674,-1.529637369,0.163411453,0.336329771,-6.137916162,404.431625
10407,FBgn0051128,0.296984996,-2.14800669,0.427025747,0.680261264,0.852036463,-5.643227973,674.352698
10408,FBgn0051133,-0.086360239,2.649222552,-0.781867957,0.456092264,0.656282408,-6.494787757,1347.06275
10409,FBgn0051139,1.319102321,-3.475648704,1.815205242,0.105816261,0.25449778,-4.280612688,1126.775048
10410,FBgn0051140,0.23587565,8.725372107,2.205899622,0.057380361,0.163610157,-5.839382727,4964.841983
10411,FBgn0051141,0.034769131,-3.720568456,0.062820187,0.951401602,0.973390533,-5.557084213,769.5762297
10412,FBgn0051145,0.095002756,7.523999141,2.587645394,0.031370052,0.104199204,-5.158264512,3499.109558
10413,FBgn0051146,-0.431509438,1.307816749,-1.595677273,0.147995742,0.313167731,-5.199997596,5525.175956
10414,FBgn0051148,0.19123696,-1.0290961,0.471720838,0.649321861,0.827120065,-5.772427341,1592.06275
10415,FBgn0051151,0.163618657,7.369922799,2.650659402,0.028401447,0.097064134,-5.045530413,6089.122518
10416,FBgn0051155,0.047935533,3.182764065,0.527805815,0.611499014,0.792859134,-6.839773093,574.233
10417,FBgn0051156,0.330423746,5.020497003,4.010492376,0.003636955,0.021448434,-2.536652025,3008.06275
10418,FBgn0051157,-0.129957502,-3.628447757,-0.194706068,0.850321545,0.94621965,-5.549767855,1139.920804
10419,FBgn0051158,-0.005065042,8.679022396,-0.109447713,0.915456765,0.954860745,-7.971597531,6696.200142
10420,FBgn0051159,0.321625345,4.010282819,3.471924903,0.007997798,0.03816441,-3.109212079,2294.484636
10421,FBgn0051161,0.795892286,3.483975148,4.990875537,0.000964418,0.008085835,-0.729849608,1481.06275
10422,FBgn0051163,-0.067261099,6.792078652,-0.735652799,0.482282936,0.672454129,-7.543223732,6369.299352
10423,FBgn0051164,0.03440176,-4.116809081,0.126540654,0.902326673,0.94621965,-5.524405276,1603.06275
10424,FBgn0051174,0.494710347,1.720097753,4.141670673,0.003020388,0.018771746,-1.519554589,536.249125
10425,FBgn0051176,-0.609520644,-0.264619388,-1.810615266,0.106569733,0.254819865,-4.569552699,2326.06275
10426,FBgn0051183,-0.452516876,4.605169359,-7.976291333,3.70E-05,0.00091457,2.489763415,5071.06275
10427,FBgn0051184,0.104145099,2.467083292,0.690927654,0.508537281,0.698475881,-6.506964815,369.7468893
10428,FBgn0051189,-1.536118435,-2.338912565,-2.028709213,0.075857438,0.20049665,-4.076625053,646.2860945
10429,FBgn0051191,0.05971883,6.522536242,0.798943741,0.446659755,0.6468213,-7.459567022,4231.06275
10430,FBgn0051195,0.069719388,5.183941347,1.24633734,0.246786529,0.454832936,-6.762074849,3816.06275
10431,FBgn0051198,1.156827447,-1.879651516,1.370885472,0.20645971,0.39761563,-4.916161651,2833.549106
10432,FBgn0051199,-1.00621341,0.662471475,-3.087654167,0.014354139,0.059031031,-2.865831937,828.06275
10433,FBgn0051200,-0.869401856,2.485743566,-3.826339541,0.004740259,0.025954345,-2.135146725,730.10475
10434,FBgn0051201,-0.758702545,-0.410875669,-1.515366411,0.16692644,0.342041267,-4.92767919,3259.06275
10435,FBgn0051202,0.096754684,-1.15958574,0.180907358,0.860795499,0.94621965,-5.850368269,1501.06275
10436,FBgn0051204,0.809856505,-2.941966119,0.964441307,0.362176228,0.56711399,-5.209171565,1449.290405
10437,FBgn0051205,-1.734269978,-0.085746483,-6.474147489,0.000167185,0.002459211,1.17041288,763.3245053
10438,FBgn0051206,1.076388789,-2.403537554,2.024399113,0.076372323,0.201503407,-4.079855872,647.6614814
10439,FBgn0051207,-1.101905098,-1.758057524,-1.407535285,0.195726382,0.38357793,-4.887481812,651.1905281
10440,FBgn0051211,0.222456473,9.393765142,3.788507741,0.005008387,0.027056754,-3.362605198,2689.884352
10441,FBgn0051213,0.03440176,-4.116809081,0.126540654,0.902326673,0.94621965,-5.524405276,5795.06275
10442,FBgn0051216,-0.409400994,3.008931125,-3.801241503,0.004916376,0.026690254,-2.322696489,1612.919413
10443,FBgn0051217,-0.849516551,1.942242726,-4.265031709,0.002542073,0.016551693,-1.379193271,2104.06275
10444,FBgn0051219,-0.764723794,-3.720568456,-1.659714122,0.134319397,0.292333667,-4.448074148,955.2801178
10445,FBgn0051220,0.81074541,-3.324327831,1.639984372,0.13840468,0.297817591,-4.491437736,1239.221609
10446,FBgn0051221,0.0891982,10.64710163,1.287205204,0.232878487,0.434971507,-7.230947878,4166.532399
10447,FBgn0051223,0.210637921,2.812154571,1.580889692,0.151328746,0.317995934,-5.66425676,1085.06275
10448,FBgn0051224,-0.059802745,7.671503289,-1.35608861,0.210935131,0.403716361,-6.983901313,6517.60413
10449,FBgn0051225,0.03440176,-4.116809081,0.126540654,0.902326673,0.94621965,-5.524405276,1492.06275
10450,FBgn0051226,0.973490709,-0.662487539,1.729513746,0.12074093,0.276105681,-4.620524794,205.2697828
10451,FBgn0051229,0.0116644,4.660674426,0.095439306,0.926238156,0.961706965,-7.422036597,592.226125
10452,FBgn0051230,0.023282919,-3.324327831,0.040185545,0.968898478,0.983441204,-5.598011838,235.5888072
10453,FBgn0051231,0.232912624,-2.907094126,0.251669583,0.807438042,0.94621965,-5.612801731,2059.887184
10454,FBgn0051233,0.843712792,-3.324327831,1.058622161,0.319710705,0.541584547,-5.092759734,2761.077305
10455,FBgn0051244,-0.323977899,-2.163363783,-0.529633099,0.610286376,0.791797357,-5.593245753,954.2977213
10456,FBgn0051245,-0.940175748,-2.651725108,-1.809916809,0.106684831,0.254824779,-4.333131096,782.6760944
10457,FBgn0051248,0.033838615,6.60187091,0.610644578,0.557840602,0.745960118,-7.609771402,676.8114137
10458,FBgn0051249,0.033449029,4.165064498,0.394862806,0.702933358,0.871132396,-7.203806055,991.06275
10459,FBgn0051251,0.193271258,3.020508329,1.588327674,0.149643879,0.315775279,-5.71879928,875.06275
10460,FBgn0051253,0.03440176,-4.116809081,0.126540654,0.902326673,0.94621965,-5.524405276,1043.06275
10461,FBgn0051259,0.434425704,-3.918688768,1.022781249,0.335396129,0.548353539,-5.080709539,1742.193
10462,FBgn0051262,0.48357914,1.491542137,2.595903584,0.030963709,0.103410708,-3.787072178,1833.324605
10463,FBgn0051265,-0.345593462,-3.918688768,-0.742848118,0.478142133,0.668548162,-5.291111509,720.861
10464,FBgn0051266,0.620811695,-3.826568069,1.105205229,0.300184656,0.518681651,-5.015576078,816.196
10465,FBgn0051267,-0.178313859,-3.430327444,-0.272671295,0.791791134,0.939153462,-5.552034874,739.618182
10466,FBgn0051268,0.03440176,-4.116809081,0.126540654,0.902326673,0.94621965,-5.524405276,1435.56275
10467,FBgn0051269,0.03440176,-4.116809081,0.126540654,0.902326673,0.94621965,-5.524405276,752.08325
10468,FBgn0051272,-1.527006637,0.722273267,-5.691081696,0.000406664,0.004482854,0.504351081,1917.06275
10469,FBgn0051274,-3.740458112,0.988037547,-3.070078008,0.014749009,0.060197682,-2.866181933,1216.667537
10470,FBgn0051278,-0.148072834,2.723649036,-0.740730265,0.479358522,0.66950391,-6.550204296,692.5959208
10471,FBgn0051279,0.442613932,-3.522448143,0.783033266,0.455444342,0.655819354,-5.294708589,461.4788561
10472,FBgn0051281,1.672609164,-1.948420216,2.227508773,0.055453929,0.159702325,-3.841035875,1303.102709
10473,FBgn0051286,0.433446378,-3.338206745,0.578073676,0.578611796,0.765230952,-5.438734954,1646.66036
10474,FBgn0051287,1.857394216,-1.468189529,2.997019116,0.016515468,0.065582015,-2.825710468,639.6356902
10475,FBgn0051288,-1.077496089,0.229164845,-2.397888526,0.042349346,0.130849812,-3.815188761,1192.06275
10476,FBgn0051292,0.03440176,-4.116809081,0.126540654,0.902326673,0.94621965,-5.524405276,235.793375
10477,FBgn0051294,-0.553652409,-2.84984542,-0.816993427,0.43683383,0.637921107,-5.335110994,694.5542348
10478,FBgn0051296,-1.165245801,-3.522448143,-2.88990363,0.019511737,0.074254316,-2.95503751,696.7942759
10479,FBgn0051300,-1.381745706,2.910718227,-7.054467035,9.07E-05,0.001682531,1.882369771,1289.06275
10480,FBgn0051301,0.285676561,4.691247066,2.847690824,0.020842109,0.078051176,-4.281953827,1335.06275
10481,FBgn0051313,-1.842552264,2.524259829,-4.874727313,0.001120409,0.008946109,-0.61638064,324.692163
10482,FBgn0051320,-0.297637993,2.006622754,-1.357736337,0.210432669,0.403138362,-5.701613967,3246.06275
10483,FBgn0051321,-2.065157375,0.633792688,-5.364914589,0.000602918,0.005793363,0.137139442,2013.06275
10484,FBgn0051323,-0.02685136,6.111844857,-0.662112019,0.525916754,0.715989375,-7.504110834,3154.030259
10485,FBgn0051324,0.071644761,5.310853645,1.669486065,0.132337231,0.289676754,-6.244429926,2102.807781
10486,FBgn0051326,-0.680330433,3.146990065,-2.663635206,0.027826563,0.095782398,-4.129635804,1576.06275
10487,FBgn0051327,0.66196852,-2.615274663,0.808158531,0.441624788,0.641601541,-5.366090387,2535.76751
10488,FBgn0051337,0.307717248,-3.171528778,0.419831682,0.685303721,0.856418361,-5.529902804,660.6135479
10489,FBgn0051342,0.203413256,6.715861228,4.960120436,0.001003284,0.008307785,-1.452545601,3791.867698
10490,FBgn0051343,1.227719679,-1.965243471,1.268168076,0.239273088,0.444540014,-5.017822301,2818.549101
10491,FBgn0051344,-0.397972284,6.130011571,-5.654326669,0.000424811,0.004614245,-0.442167476,1265.06275
10492,FBgn0051345,-0.347893739,5.852657131,-2.712096749,0.025782478,0.090985195,-4.754667424,799.0685
10493,FBgn0051347,1.504946814,-2.997898492,1.910081715,0.091324419,0.229198404,-4.187543525,680.651347
10494,FBgn0051352,0.073868046,8.878487851,1.376890702,0.204666874,0.395428985,-7.034539534,3348.599274
10495,FBgn0051354,0.251095156,5.388959822,0.489342518,0.637314394,0.816925398,-7.4711268,2162.06275
10496,FBgn0051357,0.268938283,5.351875735,3.073619434,0.014668546,0.059991031,-4.076556094,1496.06275
10497,FBgn0051358,-0.522988577,-3.826568069,-0.863127982,0.412397816,0.614970769,-5.214300485,1790.807
10498,FBgn0051360,-0.018123302,3.811337798,-0.114618719,0.911481515,0.952228276,-7.17908847,464.312875
10499,FBgn0051361,-0.259251429,6.741046973,-7.603927278,5.26E-05,0.001144177,1.753602515,3156.277708
10500,FBgn0051363,-0.181247743,8.451566799,-2.93012892,0.018325506,0.070928827,-4.669754989,1398.217846
10501,FBgn0051365,0.127338518,3.946713943,1.732064799,0.120269612,0.275290298,-5.800515765,2150.06275
10502,FBgn0051368,-0.105201719,5.09669264,-1.763354285,0.114626316,0.266842179,-6.062001946,4444.915487
10503,FBgn0051370,-0.815485526,1.103808781,-3.445768423,0.008318016,0.039292856,-2.412264079,1223.06275
10504,FBgn0051371,-0.926651949,-1.078587185,-3.626348513,0.006354659,0.032282403,-2.001325261,1516.06275
10505,FBgn0051373,-0.963506154,-1.488809592,-1.250598382,0.245304751,0.45281991,-5.089878626,537.242536
10506,FBgn0051374,-0.466628356,2.870460908,-3.038797805,0.015479972,0.062496294,-3.462821936,2348.108121
10507,FBgn0051380,-0.188416342,-2.026649983,-0.225098833,0.827365358,0.94621965,-5.723718485,1150.624244
10508,FBgn0051388,0.140920539,5.55865045,1.540961013,0.160669693,0.332609892,-6.473404927,1295.026714
10509,FBgn0051390,0.113722566,4.17119082,1.177638245,0.271717673,0.48812783,-6.576546217,716.11925
10510,FBgn0051391,0.817003751,-2.928087205,1.190031566,0.267073446,0.482246395,-5.004924615,1520.387431
10511,FBgn0051404,0.425879703,-3.918688768,0.958021975,0.365218057,0.567395937,-5.134427697,789.087
10512,FBgn0051406,0.03440176,-4.116809081,0.126540654,0.902326673,0.94621965,-5.524405276,638.1970625
10513,FBgn0051407,0.423788893,-3.125967229,0.543758456,0.600955504,0.78451271,-5.478101449,581.4074085
10514,FBgn0051410,0.267381201,-0.39351939,0.780331876,0.456947279,0.657176834,-5.674061544,476.297625
10515,FBgn0051413,0.620811695,-3.826568069,1.105205229,0.300184656,0.518681651,-5.015576078,1605.193
10516,FBgn0051414,0.667847259,4.030026114,7.292828845,7.13E-05,0.001404448,1.907626268,1893.884996
10517,FBgn0051415,0.437031991,-0.724563624,1.384370041,0.202452773,0.392922525,-5.037860049,535.249875
10518,FBgn0051418,0.03440176,-4.116809081,0.126540654,0.902326673,0.94621965,-5.524405276,532.2515
10519,FBgn0051419,0.215998586,-3.430327444,0.342541391,0.740487502,0.898839576,-5.53152399,590.9261607
10520,FBgn0051423,0.03440176,-4.116809081,0.126540654,0.902326673,0.94621965,-5.524405276,1630.06275
10521,FBgn0051424,0.434425704,-3.918688768,1.022781249,0.335396129,0.548353539,-5.080709539,1602.193
10522,FBgn0051427,-0.491224865,-1.177149172,-0.941404703,0.373180198,0.574754666,-5.430738777,997.06275
10523,FBgn0051431,-0.979622395,0.380255819,-2.349973469,0.045686497,0.138724938,-3.911296302,1421.150775
10524,FBgn0051436,0.195929041,2.822850415,1.121032602,0.293769172,0.514032149,-6.228599772,1217.06275
10525,FBgn0051437,0.407863106,-2.757724721,0.570232842,0.583676143,0.76975914,-5.503347382,668.4941982
10526,FBgn0051438,0.03440176,-4.116809081,0.126540654,0.902326673,0.94621965,-5.524405276,495.278375
10527,FBgn0051439,0.013165916,-1.951364557,0.029140402,0.977443619,0.986625113,-5.758567202,2611.06275
10528,FBgn0051441,0.326433024,2.688560092,1.711266091,0.124162568,0.278090675,-5.446041789,1035.754107
10529,FBgn0051445,-0.214249838,3.251717782,-0.696000124,0.50551533,0.695139132,-6.749719935,2850.125028
10530,FBgn0051446,0.221807128,-3.232207131,0.340872127,0.741698506,0.899688916,-5.552340196,691.9700033
10531,FBgn0051450,-0.41279201,4.216924339,-4.051201036,0.003432307,0.020551505,-2.272407266,396.4545
10532,FBgn0051453,0.303570571,3.800689043,2.499865957,0.036038158,0.116035944,-4.592308897,1833.757691
10533,FBgn0051454,-0.383041897,-2.149484869,-0.580079769,0.577320029,0.763737811,-5.56783785,1550.231075
10534,FBgn0051457,0.094546643,3.209495472,0.560478302,0.59001069,0.775570127,-6.828971249,1157.06275
10535,FBgn0051459,-0.676911487,-3.369649091,-0.937455922,0.375090934,0.576247417,-5.191813203,829.8216973
10536,FBgn0051460,-0.170369342,3.036300941,-0.897440053,0.394859196,0.596590416,-6.517673991,383.5329743
10537,FBgn0051463,0.205108836,-3.628447757,0.335172449,0.745839187,0.902456441,-5.514387792,1096.980498
10538,FBgn0051464,0.03440176,-4.116809081,0.126540654,0.902326673,0.94621965,-5.524405276,556.239
10539,FBgn0051465,0.269924725,-3.430327444,0.384626853,0.710216713,0.876762314,-5.516993145,2879.796023
10540,FBgn0051467,-0.096867728,2.293241286,-0.522363882,0.615117942,0.796451,-6.559831919,1509.06275
10541,FBgn0051469,0.085041626,0.552968021,0.182950549,0.859242713,0.94621965,-6.183196754,428.371875
10542,FBgn0051472,0.017422319,4.597119021,0.35035174,0.734831527,0.894442145,-7.342191037,1124.509099
10543,FBgn0051473,0.570470643,0.372819197,1.516907775,0.16654357,0.341375326,-5.071012923,796.069375
10544,FBgn0051475,-0.024368394,5.441743166,-0.229425353,0.824111124,0.94621965,-7.586209636,2275.035935
10545,FBgn0051477,0.628402972,-2.651725108,1.049045904,0.323844942,0.545515112,-5.164227963,250.692063
10546,FBgn0051481,-0.16649751,2.723311923,-1.347522549,0.213563923,0.407694513,-5.935919665,3528.321356
10547,FBgn0051482,1.826960579,-2.824603556,2.121400017,0.065565677,0.179985967,-3.931269483,604.2364692
10548,FBgn0051493,0.240816473,-3.628447757,0.361885324,0.726510624,0.88892569,-5.505591213,779.4270563
10549,FBgn0051495,0.386742032,0.278050434,1.226963411,0.253617987,0.463862167,-5.393252428,1396.66827
10550,FBgn0051496,1.168680555,-1.747020083,1.963080348,0.084072894,0.216995624,-4.205908078,845.6796423
10551,FBgn0051501,1.414142027,-3.430327444,2.820268644,0.021756123,0.080366867,-3.039145108,923.8049345
10552,FBgn0051510,0.212834734,5.903322209,2.807513081,0.022195242,0.081428829,-4.612807189,4104.06275
10553,FBgn0051515,0.03440176,-4.116809081,0.126540654,0.902326673,0.94621965,-5.524405276,285.326875
10554,FBgn0051516,0.018722845,-3.720568456,0.037822429,0.9707264,0.983441204,-5.55828866,1489.98063
10555,FBgn0051522,-0.064834717,7.403868504,-1.252793157,0.244544416,0.452082414,-7.088993428,2511.062907
10556,FBgn0051523,-0.070445509,6.123601736,-0.674633837,0.518320321,0.708456662,-7.496998222,2423.34945
10557,FBgn0051524,0.826564988,-3.720568456,1.714240161,0.123598834,0.278090675,-4.386500947,1503.119965
10558,FBgn0051525,0.047400248,-3.324327831,0.076015631,0.941213561,0.967749858,-5.595992876,986.1527175
10559,FBgn0051528,1.033771282,-3.232207131,1.702439908,0.125849609,0.279649272,-4.424420968,1043.558446
10560,FBgn0051533,0.683829765,-2.10268543,0.743309712,0.477877284,0.668548162,-5.47011493,2517.49404
10561,FBgn0051538,-0.021041597,4.324366664,-0.097664329,0.924524557,0.961274633,-7.329773469,1973.06275
10562,FBgn0051542,0.684938398,-2.835966506,0.847970576,0.420318303,0.623437779,-5.313288538,648.6444799
10563,FBgn0051546,1.278422791,-2.693778566,2.133779981,0.064298559,0.177337541,-3.923055213,815.321849
10564,FBgn0051547,-0.476094534,6.714512043,-6.314286904,0.000199212,0.002768314,0.30529152,3406.500965
10565,FBgn0051548,0.471493116,3.36310828,2.666141932,0.027716879,0.095512977,-4.198854801,767.076125
10566,FBgn0051549,0.259125353,4.43825998,3.620703987,0.00640795,0.032470852,-2.992116063,806.4563584
10567,FBgn0051550,0.093977938,8.577878411,1.451648198,0.18345473,0.365688506,-6.921525988,2871.820666
10568,FBgn0051551,0.03440176,-4.116809081,0.126540654,0.902326673,0.94621965,-5.524405276,3997.06275
10569,FBgn0051559,-0.319515396,-3.171528778,-0.454602093,0.661091455,0.837528618,-5.515445776,1814.48973
10570,FBgn0051560,0.03440176,-4.116809081,0.126540654,0.902326673,0.94621965,-5.524405276,783.0725
10571,FBgn0051561,0.03440176,-4.116809081,0.126540654,0.902326673,0.94621965,-5.524405276,876.06275
10572,FBgn0051562,0.03440176,-4.116809081,0.126540654,0.902326673,0.94621965,-5.524405276,990.06275
10573,FBgn0051601,0.719314737,-2.392926442,1.459665891,0.181298354,0.362274712,-4.768694905,2193.548845
10574,FBgn0051606,-0.357677575,-3.918688768,-0.815619324,0.437576629,0.637921107,-5.241321309,500.932
10575,FBgn0051609,0.03440176,-4.116809081,0.126540654,0.902326673,0.94621965,-5.524405276,370.551375
10576,FBgn0051612,0.353763562,1.915763528,2.000586247,0.079278436,0.207435417,-4.801041318,3201.604283
10577,FBgn0051614,-0.706054188,-3.765889716,-1.150544879,0.282099312,0.500770745,-4.977291311,645.93
10578,FBgn0051615,0.03440176,-4.116809081,0.126540654,0.902326673,0.94621965,-5.524405276,139.63575
10579,FBgn0051617,0.03440176,-4.116809081,0.126540654,0.902326673,0.94621965,-5.524405276,838.06275
10580,FBgn0051619,-0.289512667,9.228508199,-5.824426643,0.000347617,0.004009735,-0.476561625,5234.614468
10581,FBgn0051624,0.79897551,-3.329789904,1.097625974,0.303295939,0.522047217,-5.057210746,666.3382054
10582,FBgn0051626,-0.66207533,1.715872519,-3.437944562,0.008416407,0.03962467,-2.545215397,1043.150058
10583,FBgn0051627,-0.583119892,2.21065417,-3.165662874,0.012730122,0.05375386,-3.081706094,717.1185
10584,FBgn0051632,-0.224143412,2.340394667,-0.939417675,0.374140784,0.575856091,-6.25893252,3262.58407
10585,FBgn0051633,-0.42089336,3.68191729,-3.978131863,0.003808953,0.022177829,-2.238827695,1267.06275
10586,FBgn0051634,-0.110020546,1.088441507,-0.382244203,0.711916644,0.877705572,-6.268327136,2233.06275
10587,FBgn0051635,0.202361556,7.889308776,5.194207646,0.000745248,0.006724912,-1.227515144,7526.063816
10588,FBgn0051636,-2.22230927,0.055427643,-5.131040501,0.000806883,0.007090195,-0.153664938,1118.441748
10589,FBgn0051637,-0.16118036,6.662227516,-5.168998511,0.000769208,0.006857597,-1.158978951,2479.807491
10590,FBgn0051638,-0.075863392,6.73597032,-1.688286734,0.128599141,0.283786734,-6.459969984,2997.862924
10591,FBgn0051639,1.112175387,-2.021175843,1.098869317,0.302783806,0.521508336,-5.182400657,331.6154174
10592,FBgn0051642,0.437856941,1.525235794,2.20298944,0.057644791,0.164065047,-4.393764415,1765.06275
10593,FBgn0051643,0.331431468,3.576772785,3.954883558,0.003937884,0.022718686,-2.2483854,2733.62441
10594,FBgn0051644,0.965921682,-0.234213693,3.325487651,0.009974534,0.044874244,-2.429528093,296.9373334
10595,FBgn0051646,-0.209934969,6.30204362,-3.728289579,0.005469045,0.028855976,-3.214789477,2696.06275
10596,FBgn0051648,-0.490774691,2.997801278,-5.763705895,0.000373251,0.004230478,0.376741193,713.1225
10597,FBgn0051658,-0.575726161,-2.33152818,-0.727048862,0.487264729,0.677253712,-5.4549882,597.7910178
10598,FBgn0051659,0.251924785,0.803375561,0.958547096,0.364968515,0.567395937,-5.797608219,509.3779532
10599,FBgn0051660,0.247429983,8.447600226,3.802094069,0.004910281,0.026687091,-3.288376791,4693.385784
10600,FBgn0051661,0.03440176,-4.116809081,0.126540654,0.902326673,0.94621965,-5.524405276,1156.06275
10601,FBgn0051663,-0.495994706,7.368652286,-7.616576896,5.20E-05,0.001135576,1.713344279,3489.493867
10602,FBgn0051664,-2.142945856,0.483768033,-4.300405108,0.002420452,0.015981568,-1.146313616,1789.956181
10603,FBgn0051665,-0.055595913,9.48275004,-1.230375221,0.252403699,0.462160103,-7.244821904,5309.011801
10604,FBgn0051668,-0.350216657,-3.918688768,-0.769259657,0.46314196,0.65968323,-5.273494039,1781.652
10605,FBgn0051673,-0.391288449,4.641687951,-4.241786021,0.002625567,0.01696196,-2.097191076,966.2898973
10606,FBgn0051674,-0.842424639,1.596673254,-4.711451398,0.001387851,0.010509293,-0.713763388,1058.671333
10607,FBgn0051675,-0.61688481,-0.631567512,-1.434834995,0.188050048,0.371903331,-4.991531545,966.06275
