"","name","control_mean","starvation_mean","theta","prob","log2FC","rowMeans.txi.length..na.rm...TRUE."
"12218","FBgn0259935",453.3306295,408.0168041,0.312624313,0.930120029,0.151935071,3546.06275
"12219","FBgn0259937",192.1259537,353.6459388,-1.436186128,0.987659507,-0.880253273,2584.09487644962
"12220","FBgn0259938",495.2107837,536.1143869,-0.267068692,0.915782074,-0.11449812,4500.45381345349
"12221","FBgn0259949",NA,NA,NA,NA,NA,152.207
"12222","FBgn0259950",1.010168477,0.630725916,0.266321822,0.905296663,0.67951081,266.363062198013
"12223","FBgn0259951",NA,NA,NA,NA,NA,340.102077500407
"12224","FBgn0259952",1.008658367,4.472310391,-0.563740155,0.973731981,-2.148582704,274.408166716177
"12225","FBgn0259953",NA,NA,NA,NA,NA,202.953125
"12226","FBgn0259954",NA,NA,NA,NA,NA,130.795298416417
"12227","FBgn0259955",NA,NA,NA,NA,NA,219.160625
"12228","FBgn0259956",NA,NA,NA,NA,NA,184.626222907445
"12229","FBgn0259957",NA,NA,NA,NA,NA,181.3425
"12230","FBgn0259958",0.504329183,1.115313447,-0.531358594,0.973593655,-1.145011605,381.761843256985
"12231","FBgn0259959",NA,NA,NA,NA,NA,138.212
"12232","FBgn0259960",NA,NA,NA,NA,NA,346.259
"12233","FBgn0259961",1.008658367,1.473104651,-0.217456053,0.883106032,-0.546422309,155.051483059933
"12234","FBgn0259962",0.88544164,1.255472656,-0.178509609,0.834238779,-0.50376148,180.399901496693
"12235","FBgn0259963",NA,NA,NA,NA,NA,164.004588662685
"12236","FBgn0259964",0.969829001,1.583898499,-0.203470752,0.870682284,-0.707677586,240.865742306032
"12237","FBgn0259965",0.908234495,1.343197508,-0.15849199,0.789568639,-0.564534722,113.62643998003
"12238","FBgn0259966",1.535752689,1.606659434,-0.022283044,0.038580278,-0.065118242,354.177738603683
"12239","FBgn0259967",1.589180072,3.031498065,-0.260784885,0.912272402,-0.931748294,510.138921273715
"12240","FBgn0259968",1.95883025,8.849750115,-0.606508015,0.975793393,-2.175644338,159.432133368583
"12241","FBgn0259969",NA,NA,NA,NA,NA,371.798371266713
"12242","FBgn0259970",0.750806536,1.583898499,-0.319095035,0.936792122,-1.076966771,82.4641619225957
"12243","FBgn0259971",1.449811318,7.8648852,-0.650633267,0.97512898,-2.439560551,52.8271590516644
"12244","FBgn0259972",0.504329183,1.365650382,-0.568412972,0.974010188,-1.437150573,315.570567500226
"12245","FBgn0259973",NA,NA,NA,NA,NA,77.665
"12246","FBgn0259974",NA,NA,NA,NA,NA,499.95242905277
"12247","FBgn0259975",4.894102613,24.60815607,-0.781129495,0.985530874,-2.330020303,214.375875
"12248","FBgn0259977",17.69631292,10.02048631,0.39886331,0.954398282,0.820496276,2096.06275
"12249","FBgn0259978",1316.413771,1380.11696,-0.287050646,0.92439178,-0.068177512,2359.23349020273
"12250","FBgn0259982",40.18105546,33.1146751,0.199209265,0.852577962,0.279044757,628.225235236741
"12251","FBgn0259984",662.1851875,597.428993,0.336369095,0.940235151,0.148467486,5901.34413118529
"12252","FBgn0259985",200.8548712,223.0268228,-0.22753016,0.890527434,-0.151063779,1573.41811181193
"12253","FBgn0259986",NA,NA,NA,NA,NA,2197.98834617239
"12254","FBgn0259989",23.11944252,4.078528707,0.904091811,0.988837463,2.502985899,222.383752130042
"12255","FBgn0259991",206.5003378,189.804357,0.171958104,0.803719386,0.121631032,1973.06275
"12256","FBgn0259992",121.798461,60.59049338,0.821989664,0.988596052,1.007332545,194.124954911732
"12257","FBgn0259994",10001.13476,12931.75229,-2.481489701,0.98103399,-0.370754076,6105.96035512608
"12258","FBgn0259998",0.614617421,2.556413141,-0.620335303,0.977250063,-2.056360443,782.807772948775
"12259","FBgn0260000",NA,NA,NA,NA,NA,826.874
"12260","FBgn0260003",2906.627221,2422.375132,1.133735112,0.994711686,0.262923755,10765.5221185896
"12261","FBgn0260004",31.12895477,12.79153571,0.806510472,0.987945596,1.283067656,1978.90231633156
"12262","FBgn0260005",3771.688286,2565.848864,3.555914254,1,0.555774254,3501.56191920984
"12263","FBgn0260006",115.7385878,61.51796685,0.773648491,0.981275249,0.911790217,3095.06275
"12264","FBgn0260007",NA,NA,NA,NA,NA,396.859
"12265","FBgn0260008",894.3478851,580.0952894,1.690367665,0.999997576,0.624546219,241.915095647737
"12266","FBgn0260011",4.696450694,12.05730666,-0.656149349,0.976408607,-1.360264908,1097.06275
"12267","FBgn0260012",549.0978903,634.810933,-0.530281981,0.973469985,-0.209263607,4487.48245415806
"12268","FBgn0260026",82.32266229,100.0033113,-0.265246911,0.914822353,-0.280686227,906.356683094344
"12269","FBgn0260027",68.41604986,76.85592853,-0.151601252,0.772066945,-0.167821742,469.306125
"12270","FBgn0260049",283.5927932,281.4178016,0.018735762,0.037500417,0.011107279,2088.50950478119
"12271","FBgn0260222",189.2476521,167.6836421,0.231063739,0.888202728,0.174533444,879.06275
"12272","FBgn0260223",445.5554669,485.6156401,-0.276031277,0.919985357,-0.124209844,506.268625
"12273","FBgn0260225",NA,NA,NA,NA,NA,1012.06275
"12274","FBgn0260226",NA,NA,NA,NA,NA,211.2815
"12275","FBgn0260228",76.67534392,83.29589796,-0.100773832,0.57657754,-0.119482717,640.346273253899
"12276","FBgn0260229",127.6942361,146.1764556,-0.224932553,0.888670604,-0.195017551,1235.06275
"12277","FBgn0260231",1.926713328,1.473104651,0.127488075,0.673091163,0.387282007,3264.84133408677
"12278","FBgn0260233",973.1537407,1142.079937,-0.879877343,0.985903343,-0.230923984,3642.50117005394
"12279","FBgn0260234",4.362533389,2.028297392,0.356115963,0.943727547,1.104896975,843.021890459411
"12280","FBgn0260238",1.717499799,12.43419363,-0.850385751,0.984575149,-2.855931115,1315.70857054292
"12281","FBgn0260243",207.1763186,237.4865914,-0.282169503,0.92246156,-0.196986956,1951.06275
"12282","FBgn0260386",85.42335424,165.0138509,-1.010211459,0.990088945,-0.949884673,2061.3452739643
"12283","FBgn0260388",621.4834203,458.3131537,1.039324103,0.990243319,0.439382212,1904.05995162288
"12284","FBgn0260390",NA,NA,NA,NA,NA,1702.06275
"12285","FBgn0260392",66.93845532,78.94026302,-0.176785729,0.830844775,-0.237926066,640.20525
"12286","FBgn0260393",NA,NA,NA,NA,NA,951.06275
"12287","FBgn0260396",2.20215568,1.118578293,0.392165984,0.952387243,0.977250224,273.742274309291
"12288","FBgn0260397",238.5421154,220.1609009,0.181708539,0.820904501,0.115685722,3487.33269424335
"12289","FBgn0260398",186.992321,220.4654841,-0.330949758,0.938230228,-0.237573781,1776.87535148407
"12290","FBgn0260399",2.158080081,4.974828447,-0.415987834,0.961833868,-1.204898376,2802.93969043154
"12291","FBgn0260400",5742.083308,6665.919872,-1.626587945,0.999997098,-0.215229714,10016.5640569577
"12292","FBgn0260401",280.5578356,267.8359475,0.109599427,0.590920445,0.066948602,686.15775
"12293","FBgn0260407",107.4334351,88.80813911,0.284935862,0.918481604,0.274679246,522.257375
"12294","FBgn0260428",1.477134505,1.847052364,-0.100434548,0.574717695,-0.322423566,459.628928933253
"12295","FBgn0260429",15.75334823,9.734879567,0.385223313,0.950123475,0.694423456,1942.83953023744
"12296","FBgn0260430",0.640518299,1.137915787,-0.337130343,0.938904727,-0.829082101,1209.6748656861
"12297","FBgn0260431",17.5747447,29.71267029,-0.467795952,0.965742569,-0.757574535,1413.06275
"12298","FBgn0260434",1.023184767,3.05086538,-0.461878885,0.965331509,-1.576151831,1225.60308320823
"12299","FBgn0260435",NA,NA,NA,NA,NA,220.780856700212
"12300","FBgn0260436",NA,NA,NA,NA,NA,373.202
"12301","FBgn0260437",NA,NA,NA,NA,NA,324.8385
"12302","FBgn0260439",2024.220462,1973.035543,0.202312183,0.857797868,0.03694948,2255.29526411628
"12303","FBgn0260440",9.178564019,7.861762473,0.091751729,0.49515801,0.223415686,1902.06275
"12304","FBgn0260442",3608.467845,3250.452396,0.616019879,0.974288353,0.150745873,9252.16959093645
"12305","FBgn0260444",240.6239296,230.2833459,0.095613284,0.516759483,0.063370044,1875.03659434841
"12306","FBgn0260446",2079.788681,2435.630953,-1.057211044,0.993591298,-0.227858604,5457.06275
"12307","FBgn0260447",1.366846267,0.630725916,0.34147255,0.941634725,1.115765871,349.017175799617
"12308","FBgn0260450",74.79087808,91.28338273,-0.281731416,0.92229011,-0.287489934,2502.06275
"12309","FBgn0260451",80.10957245,108.2067432,-0.374419321,0.951294173,-0.433743859,1043.06275
"12310","FBgn0260452",4.151606432,3.003997583,0.210988058,0.870620212,0.466786032,472.302125
"12311","FBgn0260453",2.054564373,2.942794989,-0.17646842,0.830221122,-0.518354507,1080.468785957
"12312","FBgn0260454",1.282546708,11.41568904,-0.984902768,0.992535932,-3.15393467,2211.51125404439
"12313","FBgn0260456",145.8919822,164.6438466,-0.205021228,0.872277267,-0.174447995,1885.06275
"12314","FBgn0260458",61.54285076,36.86004475,0.455976223,0.959685519,0.739533451,3184.90058093532
"12315","FBgn0260459",0.638964287,1.121684545,-0.337186872,0.938911982,-0.811859795,918.690368637822
"12316","FBgn0260461",37.22018291,56.506716,-0.442698568,0.964161173,-0.602337201,1473.71836944426
"12317","FBgn0260462",2545.093803,2463.92515,0.334895348,0.939768724,0.0467604,1680.36024857681
"12318","FBgn0260463",2808.687398,2903.336162,-0.16926583,0.81487221,-0.04781556,2595.5676630071
"12319","FBgn0260466",0.775153403,1.853806256,-0.469156797,0.965842545,-1.257936721,1668.62244133338
"12320","FBgn0260467",7.895456095,1.896375905,0.511803753,0.967609081,2.057777641,1362.92077314928
"12321","FBgn0260468",52.48412754,62.24667108,-0.193709614,0.859180686,-0.246115502,1007.06275
"12322","FBgn0260469",NA,NA,NA,NA,NA,735.235
"12323","FBgn0260470",1019.156461,1041.814754,-0.123759186,0.683588787,-0.031723222,1599.89452305002
"12324","FBgn0260474",33.77445981,2.607998047,1.674898351,0.999937761,3.694918001,1388.05886546304
"12325","FBgn0260475",78.86812264,59.53505904,0.316626125,0.931834753,0.405702808,1498.06275
"12326","FBgn0260477",NA,NA,NA,NA,NA,637.2075
"12327","FBgn0260479",19.06418908,36.79896529,-0.632837618,0.976142114,-0.948800036,3387.06275
"12328","FBgn0260480",0.958410623,1.743012408,-0.372777732,0.950771465,-0.862867035,990.001378373559
"12329","FBgn0260481",15.28296687,13.49391839,0.105820894,0.571556167,0.179615298,1650.06275
"12330","FBgn0260482",2.066010466,1.869421376,0.060651797,0.292185589,0.144255767,1049.29790192119
"12331","FBgn0260484",524.5484894,472.7147508,0.329398225,0.937632931,0.150106258,1865.06275
"12332","FBgn0260486",1798.086178,1927.038092,-0.460659606,0.965252485,-0.099922922,8476.30055681344
"12333","FBgn0260487",10.79709463,7.739049223,0.296910503,0.924185034,0.480414911,5702.06275
"12334","FBgn0260499",18423.90748,17155.45205,0.78526818,0.984288601,0.10291193,4867.90129424163
"12335","FBgn0260632",123.8908892,132.6342687,-0.103941832,0.593776873,-0.098383475,3247.58574941652
"12336","FBgn0260634",1281.613814,1302.240374,-0.080044067,0.44514012,-0.02303417,8702.24372449908
"12337","FBgn0260635",1837.309114,2308.809695,-1.567865451,0.991921178,-0.329554893,1718.50416396059
"12338","FBgn0260639",383.6081827,449.9027632,-0.436929793,0.963857643,-0.229979733,1665.06275
"12339","FBgn0260642",12.08719189,13.7038558,-0.102881712,0.588144467,-0.181102761,4297.65492918341
"12340","FBgn0260643",0.504329183,1.102496517,-0.385184014,0.954201946,-1.128336483,497.389
"12341","FBgn0260644",NA,NA,NA,NA,NA,586.343
"12342","FBgn0260645",NA,NA,NA,NA,NA,200.441376911199
"12343","FBgn0260646",NA,NA,NA,NA,NA,101.635375
"12344","FBgn0260648",34.23003045,29.20027457,0.154468242,0.766709226,0.229280641,683.994214659431
"12345","FBgn0260653",8.88315037,14.22999581,-0.387820853,0.954824285,-0.679791919,2131.32041122058
"12346","FBgn0260655",506.5795766,537.5286454,-0.235327147,0.895914387,-0.085552725,4154.98244124936
"12347","FBgn0260657",13153.90495,14689.91718,-1.299776476,0.995008006,-0.159335111,3226.2991473749
"12348","FBgn0260658",2833.257328,3274.638721,-0.940275921,0.989190414,-0.208874109,9479.39180779869
"12349","FBgn0260659",742.0027996,739.4660401,0.014646113,0.024299057,0.004940737,1497.91807413109
"12350","FBgn0260660",3455.168771,3417.101432,0.085002105,0.455938912,0.015983109,4763.94529207918
"12351","FBgn0260713",NA,NA,NA,NA,NA,185.914832283062
"12352","FBgn0260718",NA,NA,NA,NA,NA,230.968692533305
"12353","FBgn0260719",NA,NA,NA,NA,NA,574.233
"12354","FBgn0260721",NA,NA,NA,NA,NA,105.6805
"12355","FBgn0260741",110.6366308,92.47709489,0.263291375,0.903067225,0.258661146,1685.06275
"12356","FBgn0260742",1698.848515,1265.068086,2.029032408,0.988154865,0.425342181,2399.39054855657
"12357","FBgn0260743",1000.314103,933.6563113,0.340051397,0.941283534,0.099489602,1473.06275
"12358","FBgn0260744",890.6902318,868.1583895,0.132314956,0.692595308,0.036965496,1606.75341785076
"12359","FBgn0260745",12153.05333,6575.90194,6.901000152,1,0.886058131,2596.6577576655
"12360","FBgn0260746",499.4934311,476.8118172,0.087343168,0.469839881,0.067045714,2051.06275
"12361","FBgn0260747",1577.881295,1325.987566,0.891838073,0.986540999,0.250921427,819.540241076268
"12362","FBgn0260748",513.704942,591.6239881,-0.473673374,0.966181118,-0.203740597,2772.21910575485
"12363","FBgn0260749",615.916353,802.7140379,-1.220342971,0.997178701,-0.382151695,3305.73751769486
"12364","FBgn0260750",142.0300217,141.3018292,0.008427092,0.009917342,0.00741577,1115.06275
"12365","FBgn0260753",995.7691307,969.3536033,0.128949913,0.679134845,0.03878826,2980.38932125396
"12366","FBgn0260755",99.01862934,96.86255657,0.029637829,0.086642002,0.031760897,1066.06275
"12367","FBgn0260756",107.1379662,175.7726609,-0.788710523,0.985063528,-0.714240882,838.06275
"12368","FBgn0260758",0.912896529,1.742853813,-0.323546541,0.937482026,-0.93292831,1146.06390448745
"12369","FBgn0260760",387.1297397,394.480822,-0.05338037,0.238690815,-0.027138023,910.06275
"12370","FBgn0260761",NA,NA,NA,NA,NA,755.5800625
"12371","FBgn0260762",0.912896529,2.435908615,-0.403373741,0.958779905,-1.415936756,398.155729987852
"12372","FBgn0260763",17.27456986,11.76302293,0.302418436,0.926249124,0.554390928,381.507125
"12373","FBgn0260764",10.41164559,7.620912016,0.19232417,0.840265039,0.450162544,298.13575
"12374","FBgn0260766",1.748046525,4.312391945,-0.46403906,0.965477403,-1.302744724,1401.23091635152
"12375","FBgn0260767",NA,NA,NA,NA,NA,506.619
"12376","FBgn0260768",7.82571047,6.516589569,0.131140104,0.687954781,0.264104602,550.549620076863
"12377","FBgn0260770",334.8073082,566.0932152,-1.603437727,0.999700573,-0.757708613,1283.06275
"12378","FBgn0260771",84.45164094,81.2500672,0.052146382,0.231079015,0.055756449,1864.06275
"12379","FBgn0260775",132.3673748,255.6828702,-1.267656867,0.994577973,-0.949807931,637.2075
"12380","FBgn0260776",0.898370129,2.243369089,-0.575351506,0.974324646,-1.320285135,1789.10325368773
"12381","FBgn0260777",NA,NA,NA,NA,NA,838.224259689141
"12382","FBgn0260779",155.2694867,179.8956052,-0.267763391,0.916149222,-0.212385601,1476.06275
"12383","FBgn0260780",29.38090825,41.79040952,-0.345595152,0.940583073,-0.508292902,5013.68775
"12384","FBgn0260789",222.9183881,295.0342585,-0.608582162,0.976093353,-0.404366859,6052.06275
"12385","FBgn0260793",2394.429973,2413.581247,-0.043716806,0.164605543,-0.011493149,8720.06275
"12386","FBgn0260794",2530.389451,2700.580496,-0.419399112,0.962414267,-0.093910105,10046.7679355699
"12387","FBgn0260795",5504.606088,6079.148795,-1.411663884,0.990073006,-0.143230003,3171.3683813318
"12388","FBgn0260798",1548.771748,1550.669467,-0.009994494,0.005309701,-0.001766661,2159.73589947834
"12389","FBgn0260799",2108.2166,1957.452627,0.539488738,0.972162901,0.107045705,2500.06275
"12390","FBgn0260812",69.16407014,182.3556575,-1.079487784,0.996769423,-1.398660283,3023.06275
"12391","FBgn0260817",207.1445683,286.6692734,-0.735723979,0.983804803,-0.468749287,2036.06275
"12392","FBgn0260855",372.9724844,453.3552695,-0.617931081,0.977153852,-0.281572853,1558.20154989591
"12393","FBgn0260856",57.28637531,68.9515522,-0.22084945,0.885689154,-0.267390972,673.174125
"12394","FBgn0260857",124.3561296,133.922854,-0.121642991,0.67535953,-0.106924558,531.28690791347
"12395","FBgn0260858",470.1790986,463.4163809,0.044226218,0.176355411,0.020901365,1284.06275
"12396","FBgn0260859",404.0353802,395.4141908,0.06488414,0.32271026,0.031116983,940.06275
"12397","FBgn0260860",188.5696535,182.2792991,0.062712738,0.307066199,0.048946794,866.06275
"12398","FBgn0260861",175.3810933,149.4359384,0.271737781,0.909438436,0.230966079,580.230875
"12399","FBgn0260862",280.6761566,241.6095287,0.330854709,0.938243511,0.216229159,1185.06275
"12400","FBgn0260866",603.6524478,524.4130764,0.553916013,0.971388722,0.203014498,3368.06275
"12401","FBgn0260867",4.095962607,4.689371176,-0.062269637,0.309692739,-0.195191932,236.094685942408
"12402","FBgn0260868",1.010168477,1.397879538,-0.160513845,0.794526243,-0.468644114,153.236686647711
"12403","FBgn0260869",1.770751579,2.607689986,-0.164500106,0.803971745,-0.558410537,231.545398821573
"12404","FBgn0260870",1.647666554,3.024193655,-0.376318265,0.951886759,-0.876126218,230.300136237814
"12405","FBgn0260871",NA,NA,NA,NA,NA,92.127625
"12406","FBgn0260873",NA,NA,NA,NA,NA,197.280125
"12407","FBgn0260874",552.0346935,589.5750136,-0.239063913,0.898421746,-0.094916446,1539.44993114627
"12408","FBgn0260932",1.008614466,1.134576207,-0.063518635,0.319638553,-0.169778693,1111.29856825544
"12409","FBgn0260933",48.44571193,74.77694272,-0.531838952,0.973643319,-0.626224513,4976.52897060598
"12410","FBgn0260934",6226.142244,6255.851068,-0.083971895,0.472537751,-0.00686763,5520.43840662706
"12411","FBgn0260935",431.8153173,437.1245403,-0.04065506,0.142646566,-0.017629954,4037.66111959256
"12412","FBgn0260936",819.0305541,784.0631649,0.196049351,0.847022911,0.062947389,3778.83017154413
"12413","FBgn0260938",2583.832027,2486.384329,0.243670529,0.893107736,0.055462969,8456.29755256659
"12414","FBgn0260940",149.229585,150.2193236,-0.0117933,0.008133107,-0.009536827,756.079625
"12415","FBgn0260941",2050.805579,2088.704286,-0.09307814,0.531531057,-0.026417526,3399.10801555787
"12416","FBgn0260942",178.3887139,130.6521581,0.473236437,0.960531798,0.449293389,1385.14025619336
"12417","FBgn0260943",16131.30409,15885.50325,0.148836899,0.750685294,0.022152279,8008.22923508601
"12418","FBgn0260944",3696.082129,4029.826731,-0.570676038,0.974134682,-0.124720995,1318.07989086379
"12419","FBgn0260945",1603.762784,1548.231871,0.25038915,0.89562402,0.050839213,3900.96942265811
"12420","FBgn0260953",0.9842676,1.102496517,-0.051220955,0.221696972,-0.163651589,1043.21991972927
"12421","FBgn0260954",NA,NA,NA,NA,NA,309.531
"12422","FBgn0260955",NA,NA,NA,NA,NA,108.94925
"12423","FBgn0260959",83.02284692,100.5222824,-0.267952971,0.916249527,-0.275935024,2963.61801973892
"12424","FBgn0260960",2250.953319,1783.254594,1.890664556,0.999887355,0.336023448,2589.31332616651
"12425","FBgn0260962",397.1324884,364.0520367,0.246001694,0.893904486,0.125475708,3696.06275
"12426","FBgn0260964",9993.316687,7577.301197,2.40603036,0.995979788,0.399279478,6834.2808317772
"12427","FBgn0260965",328.0067541,408.1018501,-0.593723353,0.974498142,-0.315203729,8382.6614566642
"12428","FBgn0260967",NA,NA,NA,NA,NA,670.177625
"12429","FBgn0260968",NA,NA,NA,NA,NA,319.546
"12430","FBgn0260969",NA,NA,NA,NA,NA,502.383
"12431","FBgn0260970",1646.902038,1556.902074,0.337543111,0.940608679,0.081076538,9180.31975469046
"12432","FBgn0260971",675.6864737,668.4159664,0.044663505,0.179300718,0.015607779,4942.06275
"12433","FBgn0260972",1059.379514,1266.323368,-0.942415124,0.989316487,-0.257426342,839.63961157216
"12434","FBgn0260985",88.98251274,116.1910098,-0.394869901,0.956526712,-0.384904702,942.06275
"12435","FBgn0260986",2.578562203,10.52844633,-0.770365589,0.987224154,-2.029653802,1289.24902033559
"12436","FBgn0260987",931.0149629,749.268813,1.023941313,0.991655617,0.313320951,2116.44209777471
"12437","FBgn0260990",930.4538043,1083.08306,-0.798612933,0.985603942,-0.219137457,4580.06275
"12438","FBgn0260991",3.882248423,14.222243,-0.869993685,0.985311145,-1.873184668,2364.06275
"12439","FBgn0260995",784.0583617,502.8625623,1.369798169,0.999498848,0.640796896,808.0665
"12440","FBgn0260996",NA,NA,NA,NA,NA,493.539802941852
"12441","FBgn0260997",1.177504703,1.365496351,-0.056353405,0.262336184,-0.213692637,977.762526602536
"12442","FBgn0261004",21.43558816,38.13644852,-0.555450358,0.973430405,-0.831162495,3002.06275
"12443","FBgn0261015",5725.786701,4203.833296,1.114332357,0.993819767,0.445768467,7041.95409857067
"12444","FBgn0261016",7.35564795,9.716232929,-0.221279875,0.886004814,-0.401544644,5436.06275
"12445","FBgn0261020",213.1385887,221.5020992,-0.08309033,0.466432122,-0.055528555,1150.06275
"12446","FBgn0261041",8637.859442,8080.947107,0.601817204,0.970726044,0.09614945,5737.00202815923
"12447","FBgn0261046",2766.962924,2619.857537,0.288785328,0.920559507,0.07881495,7669.82389422149
"12448","FBgn0261049",335.9803273,297.7408623,0.338946699,0.940996776,0.174319529,1870.06275
"12449","FBgn0261053",15.20416281,9.552125452,0.340581496,0.94142159,0.670572689,6485.60125183568
"12450","FBgn0261054",NA,NA,NA,NA,NA,207.035228767683
"12451","FBgn0261055",0.62754591,3.414869088,-0.771109075,0.987095502,-2.444037361,316.745781687542
"12452","FBgn0261057",NA,NA,NA,NA,NA,76.9171875
"12453","FBgn0261058",NA,NA,NA,NA,NA,463.418
"12454","FBgn0261059",NA,NA,NA,NA,NA,608.689945617935
"12455","FBgn0261060",1.378396347,1.83741642,-0.134630835,0.722222405,-0.414687843,152.999696139608
"12456","FBgn0261061",NA,NA,NA,NA,NA,32.3265
"12457","FBgn0261064",170.5494104,181.536452,-0.123811674,0.683790002,-0.090069499,1661.06275
"12458","FBgn0261065",122.7435799,99.6147383,0.333858953,0.939390439,0.301216452,2005.06275
"12459","FBgn0261067",96.65711742,100.4719571,-0.053800023,0.242021397,-0.055845009,403.43425
"12460","FBgn0261068",61.07939194,65.06270413,-0.080223271,0.446419252,-0.091145085,453.042568378503
"12461","FBgn0261085",921.1520294,1076.378075,-0.776013039,0.986247483,-0.224673723,4637.31040898914
"12462","FBgn0261086",630.7790782,653.9797375,-0.130909133,0.709636255,-0.052111127,3686.06275
"12463","FBgn0261089",1866.334613,1954.779413,-0.310726435,0.934505342,-0.066798147,2639.40931192928
"12464","FBgn0261090",1085.738958,1062.085197,0.105965002,0.572312001,0.03177778,3715.13016747202
"12465","FBgn0261108",270.9834923,326.8036912,-0.478516137,0.966530252,-0.27021931,2818.06275
"12466","FBgn0261109",71.7601645,71.0025021,0.014519405,0.023916311,0.015313332,1529.06275
"12467","FBgn0261111",113.7231456,109.5816236,0.058065922,0.273498189,0.053520025,1372.06275
"12468","FBgn0261112",556.729241,534.6863645,0.143548573,0.733764438,0.058282974,1563.74536779092
"12469","FBgn0261113",1996.352467,2624.261866,-2.236367901,0.999278692,-0.39454523,2280.51065408087
"12470","FBgn0261119",242.3128072,199.3157435,0.391800763,0.952272272,0.281814989,1572.06275
"12471","FBgn0261238",1925.850037,1833.306583,0.345693387,0.942439998,0.0710473,5311.68048004435
"12472","FBgn0261239",694.6497973,692.7654633,0.011645907,0.016574725,0.003918828,4508.41504581065
"12473","FBgn0261243",837.2342644,758.6803596,0.491302655,0.964884406,0.142139166,3455.49605622831
"12474","FBgn0261244",3364.972739,3715.175619,-0.751151244,0.987609502,-0.142835593,5243.22970113079
"12475","FBgn0261245",2.228100458,2.230626893,-0.000657299,0.000393627,-0.00163494,2085.24645313942
"12476","FBgn0261258",1880.71982,1485.293801,1.428169123,0.999578061,0.340536605,4129.2069426268
"12477","FBgn0261260",1699.358783,1540.514825,0.413398371,0.958050813,0.141577912,16434.3027607902
"12478","FBgn0261261",1332.007431,1223.042805,0.33487159,0.939761227,0.123127233,5469.47272137795
"12479","FBgn0261262",19834.26298,16791.33387,1.528132936,0.991410194,0.24027795,6128.30829931689
"12480","FBgn0261266",NA,NA,NA,NA,NA,963.06275
"12481","FBgn0261267",NA,NA,NA,NA,NA,244.969356998177
"12482","FBgn0261268",961.8696901,920.7021943,0.216924405,0.87751094,0.063106872,4014.89694471622
"12483","FBgn0261269",3.762255236,2.496961743,0.304512495,0.927013862,0.591424009,3547.31275
"12484","FBgn0261270",208.4801175,134.3552402,0.818767564,0.988525665,0.633857211,1369.89340373859
"12485","FBgn0261274",352.2587453,387.6065795,-0.282781564,0.922701438,-0.137957537,1915.06275
"12486","FBgn0261276",2359.712698,2359.312343,0.001483941,0.00126023,0.000244792,3226.84919599753
"12487","FBgn0261277",9.129639253,7.250501426,0.177706427,0.813826572,0.332477083,832.495437494061
"12488","FBgn0261278",1145.48254,1273.54915,-0.721404122,0.981881126,-0.152899169,1758.57275513473
"12489","FBgn0261279",1285.729697,1370.183027,-0.403063718,0.958695526,-0.091781247,2882.44443975086
"12490","FBgn0261283",1787.920157,2141.611484,-1.232596869,0.996786276,-0.260414468,3639.22017811278
"12491","FBgn0261284",53.65733948,47.61660214,0.14252307,0.730248988,0.172310847,518.260125
"12492","FBgn0261285",1337.253674,1338.716841,-0.006112944,0.001307158,-0.001577674,3949.06275
"12493","FBgn0261286",153.290875,160.7583192,-0.088483444,0.502458096,-0.068621579,3612.06275
"12494","FBgn0261287",4.329936254,3.46660346,0.137162761,0.711114425,0.320822967,924.706661706518
"12495","FBgn0261289",0.835193897,1.648137176,-0.346789444,0.940907515,-0.98065325,500.224085509268
"12496","FBgn0261290",NA,NA,NA,NA,NA,397.45175
"12497","FBgn0261291",NA,NA,NA,NA,NA,641.20475
"12498","FBgn0261292",1.144803581,0.751155708,0.259807216,0.900683744,0.607916188,494.897526558414
"12499","FBgn0261293",1.144803581,0.627619664,0.366874112,0.945193297,0.867137631,427.207352274601
"12500","FBgn0261294",NA,NA,NA,NA,NA,424.37975
"12501","FBgn0261341",6.868909289,4.253024408,0.36706178,0.945229749,0.691591898,1985.66206576017
"12502","FBgn0261349",15.06758128,32.37564265,-0.636648098,0.975516887,-1.103460983,1373.06275
"12503","FBgn0261356",12.16919178,17.0833937,-0.252762035,0.907323374,-0.489361247,941.06275
"12504","FBgn0261357",NA,NA,NA,NA,NA,851.193
"12505","FBgn0261358",NA,NA,NA,NA,NA,458.038
"12506","FBgn0261360",331.7372165,283.642642,0.327778997,0.936934825,0.225966433,6050.25379627876
"12507","FBgn0261363",NA,NA,NA,NA,NA,2040.626792521
"12508","FBgn0261373",89.90902798,80.36931279,0.148364713,0.749261878,0.161821241,553.410658719843
"12509","FBgn0261380",347.1053608,267.0939755,0.693826032,0.978239053,0.378026212,1171.06275
"12510","FBgn0261381",498.0034683,471.0079244,0.190413501,0.836749516,0.080404458,1344.06275
"12511","FBgn0261383",457.0982552,425.370873,0.217018995,0.877613995,0.103783063,5427.94426807967
"12512","FBgn0261385",20.02092552,42.44060943,-0.761270308,0.988291453,-1.083936705,3953.99657353968
"12513","FBgn0261386",83.74771046,55.14327609,0.531774614,0.97139008,0.602864769,224.91375
"12514","FBgn0261387",945.2919247,977.0911619,-0.180817156,0.838609453,-0.04773324,2991.75389993289
"12515","FBgn0261393",17.78320791,7.231854788,0.793077771,0.98610511,1.298077981,1638.1334789072
